product_id,Average Sales per Week,weight KG,Length cm,Width cm,Depth cm
4529,247,6.543,22,19,9
4530,722,0.103,5,5,5
4531,310,0.197,5,5,4
4532,392,0.798,46,5,4
4533,563,0.443,7,7,5
4534,404,6.975,19,15,15
4535,752,0.097,5,5,5
4536,968,0.208,5,5,5
4537,405,5.25,58,8,6
4538,947,0.755,10,9,8
4539,579,3.887,27,24,9
4540,537,0.037,5,5,2
4541,393,0.366,9,7,3
4542,475,32.0,56,44,42
4543,619,0.153,5,5,4
4544,355,2.111,22,16,3
4545,821,6.194,22,17,11
4546,348,0.285,36,12,3
4547,943,32.0,74,60,32
4548,934,32.0,94,74,64
4549,992,0.994,16,8,5
4550,410,12.504,33,17,17
4551,945,0.185,5,5,5
4552,901,0.073,5,5,2
4553,922,0.489,23,17,4
4554,267,0.491,8,8,8
4555,342,32.0,57,46,19
4556,124,32.0,74,74,31
4557,791,29.422,41,26,14
4558,913,0.029,5,5,4
4559,664,0.338,11,9,4
4560,582,20.421,47,22,12
4561,779,0.222,9,9,8
4562,310,14.245,42,30,9
4563,343,0.03,5,5,3
4564,463,2.13,19,11,7
4565,575,32.0,93,69,30
4566,995,0.109,6,6,2
4567,258,0.565,9,6,6
4568,512,1.488,53,15,6
4569,312,0.848,16,14,2
4570,767,4.464,42,41,7
4571,768,0.144,5,5,4
4572,925,2.356,18,13,10
4573,945,32.0,56,38,38
4574,580,13.631,66,28,11
4575,514,19.377,23,22,20
4576,690,1.685,21,13,6
4577,886,0.683,29,10,2
4578,359,4.246,16,14,12
4579,922,3.204,26,10,7
4580,369,0.382,15,14,2
4581,468,0.254,12,6,3
4582,973,0.472,9,7,4
4583,175,0.222,27,5,5
4584,843,0.991,42,5,4
4585,185,0.209,17,8,2
4586,264,1.375,11,10,8
4587,978,2.377,39,12,4
4588,575,0.099,7,5,5
4589,393,0.357,9,9,8
4590,506,0.707,26,7,5
4591,787,6.864,33,25,15
4592,374,0.223,10,6,3
4593,304,13.485,33,21,21
4594,668,0.251,20,9,5
4595,927,0.017,5,5,2
4596,367,2.887,28,10,10
4597,850,0.265,9,5,3
4598,858,0.275,12,5,3
4599,608,0.592,12,11,5
4600,703,0.097,5,5,2
4601,286,22.077,76,28,11
4602,332,0.121,5,5,5
4603,196,18.073,44,33,11
4604,957,0.478,13,6,4
4605,953,32.0,88,53,47
4606,101,0.7,11,7,5
4607,116,0.024,5,5,2
4608,666,0.029,5,5,5
4609,213,1.246,26,9,4
4610,851,0.506,16,5,4
4611,689,13.805,35,18,13
4612,100,32.0,98,23,19
4613,577,32.0,31,26,22
4614,188,4.556,22,22,7
4615,695,5.165,41,28,9
4616,949,1.584,22,14,8
4617,638,2.414,17,11,7
4618,268,5.102,52,27,4
4619,841,1.197,10,10,9
4620,670,9.339,23,21,15
4621,572,10.959,36,36,21
4622,355,0.079,8,5,2
4623,295,14.742,60,32,8
4624,293,0.319,28,6,6
4625,292,16.964,37,33,26
4626,234,22.395,68,23,8
4627,686,1.045,31,9,2
4628,972,14.388,53,49,4
4629,586,23.311,31,22,21
4630,878,0.557,11,7,6
4631,506,10.498,35,17,11
4632,569,0.031,5,5,3
4633,654,0.042,5,5,4
4634,992,20.178,27,24,16
4635,572,1.309,26,14,3
4636,704,14.034,82,36,4
4637,454,1.162,17,9,7
4638,361,1.237,12,10,10
4639,157,5.674,50,20,5
4640,392,0.867,37,8,6
4641,332,0.132,8,5,5
4642,104,2.866,93,8,3
4643,714,0.119,16,5,5
4644,589,0.051,5,5,2
4645,784,13.046,34,31,11
4646,965,0.226,6,6,6
4647,687,0.31,10,6,3
4648,806,4.007,24,10,10
4649,666,17.497,60,41,4
4650,760,32.0,50,29,25
4651,292,0.467,11,10,3
4652,486,0.032,5,5,2
4653,618,0.016,5,5,3
4654,956,0.322,10,5,4
4655,563,0.044,5,5,5
4656,441,3.2,19,17,6
4657,571,0.041,5,5,3
4658,300,32.0,78,38,28
4659,182,32.0,56,49,20
4660,140,15.364,83,54,11
4661,890,32.0,71,37,20
4662,457,2.394,55,8,5
4663,596,1.12,39,6,4
4664,167,1.428,14,12,5
4665,696,32.0,74,57,20
4666,245,0.225,5,5,5
4667,534,0.19,8,8,2
4668,132,0.863,49,5,2
4669,746,0.13,5,5,5
4670,192,0.106,5,5,4
4671,291,1.163,31,27,3
4672,662,0.058,6,5,5
4673,728,5.783,34,29,5
4674,600,8.643,30,29,9
4675,455,0.114,6,6,6
4676,767,3.89,27,9,9
4677,571,0.92,16,10,3
4678,546,2.646,44,38,2
4679,171,32.0,84,65,57
4680,779,0.387,15,9,5
4681,806,0.428,46,8,5
4682,460,0.089,8,5,3
4683,390,0.244,23,7,2
4684,934,14.472,42,35,14
4685,956,0.124,8,7,4
4686,360,0.435,16,13,3
4687,826,0.071,5,5,3
4688,827,0.064,5,5,4
4689,551,0.1,5,5,3
4690,915,0.175,9,5,2
4691,717,0.226,15,5,3
4692,919,2.499,18,10,7
4693,925,0.057,5,5,2
4694,295,32.0,47,28,24
4695,979,0.324,13,8,8
4696,194,18.451,49,46,22
4697,845,1.088,26,13,2
4698,581,0.171,5,5,5
4699,574,0.158,5,5,5
4700,699,0.119,5,5,3
4701,512,0.294,11,10,2
4702,212,0.56,22,14,7
4703,100,0.341,18,5,2
4704,438,0.059,7,5,2
4705,717,0.081,6,5,5
4706,805,1.225,12,12,7
4707,585,2.572,13,12,12
4708,762,32.0,108,90,48
4709,628,1.321,54,12,5
4710,942,0.562,14,7,4
4711,714,0.359,19,6,3
4712,534,32.0,48,25,21
4713,615,0.013,5,5,2
4714,858,9.402,53,21,11
4715,140,0.095,5,5,5
4716,333,0.307,10,6,3
4717,601,0.054,6,6,2
4718,873,2.143,25,15,5
4719,181,2.104,31,12,4
4720,678,32.0,56,38,25
4721,507,1.025,10,9,6
4722,370,0.47,10,7,4
4723,319,0.235,7,6,6
4724,429,0.06,7,5,3
4725,143,0.045,5,5,2
4726,569,11.083,64,24,5
4727,370,2.14,73,17,3
4728,402,0.078,5,5,4
4729,372,27.776,39,24,17
4730,396,0.107,5,5,3
4731,996,2.722,28,14,6
4732,778,22.479,41,26,11
4733,985,32.0,48,33,30
4734,932,1.151,22,9,3
4735,717,32.0,56,51,19
4736,778,3.769,64,12,4
4737,649,18.635,70,18,17
4738,924,0.472,15,10,2
4739,904,0.198,5,5,5
4740,627,0.7,18,9,3
4741,171,0.583,37,7,4
4742,527,4.656,22,22,9
4743,850,32.0,62,20,18
4744,991,0.565,14,6,5
4745,410,0.304,10,10,2
4746,291,32.0,64,42,42
4747,154,0.821,18,7,7
4748,670,1.359,13,11,5
4749,236,0.443,14,14,2
4750,533,0.543,16,5,5
4751,620,0.518,12,7,7
4752,135,11.313,25,18,13
4753,475,0.63,13,9,4
4754,946,1.75,13,10,10
4755,788,25.064,35,32,17
4756,586,0.205,20,7,2
4757,182,4.656,17,15,14
4758,189,0.481,9,6,5
4759,626,20.148,56,41,23
4760,217,0.017,5,5,2
4761,578,0.174,5,5,4
4762,544,0.135,6,6,6
4763,218,0.251,32,8,2
4764,490,9.851,42,27,11
4765,194,0.044,5,5,5
4766,235,1.139,13,10,7
4767,201,0.699,25,11,7
4768,296,3.122,17,12,12
4769,304,0.384,11,10,3
4770,359,0.093,18,11,2
4771,721,9.585,24,15,14
4772,367,0.173,5,5,4
4773,416,0.046,5,5,3
4774,659,0.98,16,8,4
4775,135,0.289,11,8,3
4776,772,3.329,35,10,6
4777,304,0.086,5,5,2
4778,818,32.0,72,38,24
4779,187,14.063,73,60,10
4780,159,32.0,88,39,35
4781,827,0.042,5,5,2
4782,659,0.032,5,5,5
4783,542,0.141,13,13,2
4784,124,0.175,11,7,6
4785,370,0.107,8,6,5
4786,354,0.739,16,5,5
4787,944,0.091,9,8,6
4788,651,0.082,12,7,3
4789,112,0.094,5,5,4
4790,654,1.537,24,23,8
4791,218,0.184,5,5,5
4792,987,16.561,67,21,9
4793,238,1.331,27,9,8
4794,113,1.085,29,18,3
4795,905,0.122,5,5,4
4796,306,2.232,19,17,10
4797,748,5.093,27,11,10
4798,242,11.679,31,30,10
4799,748,3.948,23,11,11
4800,814,0.188,19,7,2
4801,613,0.172,9,5,3
4802,953,10.541,37,24,23
4803,859,1.861,21,17,8
4804,722,0.103,5,5,4
4805,280,1.05,68,7,2
4806,429,0.216,71,5,2
4807,945,0.148,5,5,3
4808,972,12.775,41,15,14
4809,463,5.743,33,15,8
4810,239,32.0,53,38,34
4811,748,0.201,7,6,3
4812,556,0.389,11,11,2
4813,687,0.164,16,7,5
4814,507,0.037,5,5,2
4815,700,0.395,11,11,3
4816,684,0.51,10,6,5
4817,133,1.7,53,9,2
4818,686,1.511,35,11,8
4819,959,0.738,14,8,5
4820,752,0.131,6,6,2
4821,956,11.335,24,17,14
4822,930,0.585,26,9,9
4823,760,0.636,17,6,4
4824,864,6.926,34,34,4
4825,438,0.149,5,5,5
4826,164,0.305,11,7,3
4827,717,6.653,46,16,6
4828,251,0.592,20,18,2
4829,924,12.299,31,28,19
4830,829,2.055,16,11,10
4831,844,0.89,49,19,2
4832,108,0.279,8,7,7
4833,666,0.062,5,5,2
4834,332,0.07,7,7,3
4835,261,32.0,41,37,16
4836,193,0.17,20,10,3
4837,550,9.948,32,13,13
4838,450,2.661,20,10,9
4839,225,20.577,32,18,18
4840,579,32.0,76,47,32
4841,765,1.512,14,9,8
4842,336,0.536,8,8,5
4843,883,0.281,19,9,2
4844,973,32.0,81,70,32
4845,773,2.123,29,13,11
4846,111,0.046,9,6,4
4847,903,11.897,38,22,17
4848,228,0.184,5,5,5
4849,411,0.482,14,7,4
4850,733,0.023,5,5,4
4851,819,32.0,65,25,12
4852,937,0.322,8,8,4
4853,142,0.526,11,8,8
4854,530,1.492,15,12,8
4855,192,0.507,42,9,4
4856,442,0.022,5,5,3
4857,762,3.586,30,26,16
4858,616,0.88,11,7,7
4859,437,0.5,40,7,5
4860,534,6.717,35,16,12
4861,202,32.0,35,35,33
4862,147,4.106,35,31,4
4863,711,0.012,5,5,2
4864,955,1.581,28,10,4
4865,182,0.175,10,9,2
4866,958,32.0,79,19,19
4867,375,0.884,23,10,2
4868,743,0.515,19,5,5
4869,944,19.348,54,17,13
4870,551,1.064,17,16,5
4871,250,0.082,5,5,3
4872,274,0.271,8,6,6
4873,287,2.658,30,19,4
4874,350,0.103,5,5,3
4875,274,21.155,37,17,17
4876,650,2.799,36,14,6
4877,679,2.116,20,16,6
4878,815,1.655,18,11,5
4879,940,5.939,24,17,9
4880,701,12.419,21,21,18
4881,571,5.899,31,25,17
4882,649,6.988,23,17,11
4883,237,0.524,31,5,3
4884,412,0.135,5,5,4
4885,796,6.626,17,17,16
4886,913,32.0,45,33,23
4887,606,11.554,36,16,11
4888,336,1.802,66,9,9
4889,858,0.247,5,5,5
4890,579,0.346,17,11,2
4891,762,10.883,37,23,10
4892,252,0.498,9,7,4
4893,154,0.215,12,8,2
4894,707,0.07,5,5,3
4895,389,1.485,21,15,6
4896,955,0.157,7,7,4
4897,292,0.547,13,6,5
4898,788,0.112,7,5,5
4899,541,0.039,5,5,4
4900,582,0.138,5,5,5
4901,945,0.44,18,15,5
4902,472,0.061,5,5,4
4903,390,10.093,32,22,15
4904,610,3.997,28,14,11
4905,466,0.277,11,10,2
4906,173,32.0,63,36,36
4907,459,32.0,105,101,54
4908,772,0.39,15,5,3
4909,163,0.441,10,6,4
4910,415,0.194,9,8,8
4911,811,1.282,29,14,10
4912,472,18.329,80,64,5
4913,906,3.351,35,15,7
4914,522,5.189,24,11,11
4915,958,0.469,8,6,5
4916,597,0.037,5,5,2
4917,614,0.052,5,5,2
4918,518,4.243,32,12,12
4919,381,20.053,37,25,25
4920,206,32.0,82,53,36
4921,207,8.497,23,15,13
4922,803,32.0,49,45,18
4923,809,17.25,38,29,12
4924,913,14.206,58,15,9
4925,823,0.828,26,8,8
4926,520,0.855,26,5,4
4927,229,0.088,5,5,2
4928,846,0.978,24,6,6
4929,412,13.688,34,21,17
4930,162,32.0,33,31,31
4931,357,0.027,6,6,3
4932,152,0.796,13,6,6
4933,867,0.14,8,7,3
4934,368,0.683,26,14,3
4935,839,0.182,11,5,4
4936,480,1.173,43,9,3
4937,681,0.27,35,6,6
4938,338,1.317,22,12,3
4939,398,0.591,14,5,5
4940,288,0.093,5,5,4
4941,635,0.249,16,5,2
4942,599,0.128,5,5,4
4943,829,0.031,5,5,2
4944,442,7.323,20,20,11
4945,527,0.065,5,5,3
4946,891,5.7,24,16,9
4947,661,0.47,7,7,5
4948,250,3.25,28,15,4
4949,158,0.45,13,8,3
4950,126,0.108,5,5,5
4951,660,0.215,12,5,2
4952,537,0.716,15,11,3
4953,939,20.223,56,25,16
4954,760,0.266,11,7,2
4955,713,0.105,6,6,2
4956,933,9.22,30,29,9
4957,360,0.175,5,5,4
4958,691,3.397,14,14,14
4959,211,0.198,8,7,4
4960,649,0.378,24,7,2
4961,406,2.92,17,15,7
4962,129,0.062,6,6,2
4963,416,0.469,13,8,5
4964,524,0.107,5,5,3
4965,853,0.353,9,5,4
4966,527,0.314,12,8,2
4967,625,0.127,5,5,3
4968,346,18.098,45,38,7
4969,971,1.483,11,11,10
4970,103,0.095,19,5,4
4971,639,12.567,34,19,12
4972,425,1.454,14,12,9
4973,916,0.315,21,6,3
4974,951,0.101,6,5,2
4975,637,1.286,25,10,6
4976,933,0.319,17,9,6
4977,525,2.905,54,10,6
4978,765,32.0,91,61,33
4979,379,4.838,65,9,5
4980,325,0.064,5,5,3
4981,789,3.708,19,11,9
4982,472,32.0,47,23,20
4983,476,0.074,5,5,5
4984,977,0.279,7,7,5
4985,975,0.098,5,5,5
4986,164,6.292,27,25,9
4987,976,0.044,5,5,2
4988,753,24.892,45,45,21
4989,671,0.155,7,6,3
4990,966,0.389,15,9,2
4991,473,32.0,52,38,23
4992,851,0.173,8,8,4
4993,249,32.0,75,74,67
4994,377,1.237,20,18,9
4995,600,27.9,44,41,30
4996,980,0.157,7,7,2
4997,857,2.418,18,11,7
4998,890,0.82,30,18,2
4999,131,1.046,10,10,6
5000,254,7.542,33,26,5
5001,502,2.173,13,12,8
5002,849,0.066,5,5,3
5003,559,0.038,7,5,2
5004,423,0.183,6,6,3
5005,464,0.118,5,5,5
5006,279,27.767,63,16,16
5007,893,2.404,27,10,5
5008,591,0.16,10,8,4
5009,436,1.663,13,11,6
5010,322,32.0,50,48,40
5011,184,0.39,13,11,2
5012,486,32.0,117,109,49
5013,108,0.242,11,11,6
5014,896,0.337,7,7,5
5015,476,5.123,44,29,8
5016,298,23.53,38,24,14
5017,678,23.645,31,30,23
5018,179,0.997,28,9,2
5019,981,0.252,20,6,2
5020,684,0.168,9,5,3
5021,986,0.119,11,6,4
5022,746,0.421,15,9,2
5023,974,0.733,19,7,6
5024,408,32.0,47,38,27
5025,605,0.284,7,7,7
5026,970,1.19,54,15,2
5027,258,0.191,12,5,3
5028,477,3.131,14,14,8
5029,823,32.0,69,35,10
5030,937,0.131,5,5,5
5031,525,10.419,45,21,9
5032,164,0.106,6,5,2
5033,802,0.487,8,8,4
5034,245,4.179,49,17,15
5035,227,3.6,24,17,7
5036,198,6.152,46,11,8
5037,779,0.972,16,11,4
5038,534,3.867,42,12,7
5039,125,2.126,37,6,6
5040,577,3.408,24,14,7
5041,660,3.486,31,30,2
5042,577,0.638,38,9,3
5043,935,29.538,40,35,20
5044,727,0.139,9,9,4
5045,200,0.596,15,15,7
5046,572,10.728,28,24,11
5047,690,0.211,10,6,2
5048,780,0.1,5,5,5
5049,467,0.029,8,5,2
5050,919,3.012,41,14,6
5051,938,0.117,5,5,4
5052,910,0.345,11,6,5
5053,245,0.993,27,14,10
5054,705,0.066,5,5,2
5055,178,0.128,10,6,4
5056,594,0.288,28,6,2
5057,507,0.178,12,10,3
5058,510,3.23,27,15,6
5059,764,2.98,13,12,10
5060,129,0.412,19,16,4
5061,546,0.058,5,5,4
5062,285,0.727,19,9,3
5063,127,32.0,59,48,43
5064,235,4.893,19,16,15
5065,595,7.607,44,16,10
5066,591,6.85,25,20,14
5067,709,1.68,31,11,4
5068,184,1.102,16,16,11
5069,344,18.089,45,34,18
5070,700,25.585,64,29,7
5071,542,3.713,38,17,12
5072,508,0.09,5,5,2
5073,374,2.131,50,46,2
5074,257,16.251,61,27,9
5075,247,0.979,15,10,4
5076,803,7.228,37,18,10
5077,850,0.068,5,5,2
5078,681,1.198,33,5,4
5079,530,11.79,51,37,18
5080,949,0.122,5,5,3
5081,999,0.054,6,6,2
5082,739,9.63,30,25,12
5083,315,0.42,8,8,4
5084,390,0.748,14,8,7
5085,713,1.338,25,21,4
5086,723,0.065,5,5,3
5087,604,0.073,5,5,3
5088,408,2.354,24,13,5
5089,187,32.0,76,30,22
5090,592,0.21,9,8,6
5091,593,0.264,9,8,2
5092,206,2.764,47,16,7
5093,925,0.042,5,5,2
5094,865,0.057,5,5,2
5095,464,9.591,33,18,12
5096,294,23.055,34,24,24
5097,329,0.901,18,15,10
5098,907,0.458,10,10,4
5099,441,0.303,10,6,4
5100,751,13.025,28,16,15
5101,149,32.0,89,60,20
5102,908,0.229,12,7,3
5103,312,0.081,5,5,3
5104,279,32.0,49,48,9
5105,950,0.277,8,5,4
5106,200,2.52,18,12,6
5107,233,0.122,16,9,2
5108,100,0.976,19,15,11
5109,327,0.173,14,11,2
5110,952,4.16,32,20,19
5111,807,1.395,16,9,5
5112,981,1.271,20,7,5
5113,534,0.487,16,8,3
5114,494,0.034,5,5,3
5115,587,0.148,5,5,5
5116,871,2.342,18,16,11
5117,412,0.118,7,7,4
5118,554,0.425,10,6,4
5119,618,2.021,47,7,7
5120,760,32.0,46,34,21
5121,462,3.419,37,36,5
5122,450,1.302,58,29,2
5123,136,5.801,47,16,15
5124,464,32.0,57,53,16
5125,976,0.428,56,7,3
5126,894,1.671,16,16,6
5127,768,0.203,12,7,2
5128,719,5.431,27,11,10
5129,220,0.369,23,15,2
5130,395,0.785,16,12,3
5131,404,0.055,7,5,4
5132,109,3.276,32,15,7
5133,722,1.116,15,9,9
5134,657,0.298,14,10,8
5135,166,4.387,34,22,3
5136,531,0.045,5,5,2
5137,678,0.079,5,5,2
5138,798,3.909,20,18,6
5139,803,0.858,17,7,4
5140,977,0.937,27,8,5
5141,412,0.512,17,9,4
5142,271,1.766,19,15,8
5143,505,24.596,42,26,14
5144,940,6.655,24,16,15
5145,589,32.0,57,43,32
5146,766,32.0,60,45,14
5147,758,20.88,42,35,8
5148,331,9.015,37,17,14
5149,277,0.526,18,5,5
5150,543,5.638,33,27,4
5151,297,0.177,5,5,4
5152,184,7.443,32,30,16
5153,486,4.115,18,17,9
5154,761,8.72,45,38,23
5155,828,3.173,46,32,3
5156,147,3.485,23,22,19
5157,474,4.806,23,15,13
5158,762,1.008,14,10,4
5159,909,0.682,22,12,10
5160,561,0.122,9,8,6
5161,400,17.049,70,14,14
5162,196,0.125,7,6,2
5163,852,0.197,13,12,5
5164,731,30.28,48,41,18
5165,978,0.862,9,9,9
5166,622,2.69,31,18,10
5167,972,0.07,5,5,2
5168,981,0.061,5,5,4
5169,207,0.161,10,5,2
5170,868,0.086,7,6,2
5171,320,32.0,66,25,24
5172,382,0.25,15,6,3
5173,185,0.95,51,5,2
5174,227,0.134,5,5,3
5175,411,1.004,13,11,9
5176,877,0.273,12,12,5
5177,218,0.104,5,5,4
5178,305,32.0,69,65,57
5179,147,0.165,5,5,4
5180,834,6.976,22,14,14
5181,787,0.184,13,7,3
5182,114,1.888,12,10,10
5183,998,0.801,26,6,5
5184,607,2.079,46,11,11
5185,495,0.777,16,9,7
5186,732,0.027,5,5,3
5187,812,0.323,16,6,5
5188,326,0.123,5,5,4
5189,576,5.091,52,12,10
5190,746,1.802,47,13,2
5191,691,0.677,32,7,2
5192,798,0.227,16,13,3
5193,746,1.712,30,27,4
5194,276,0.031,5,5,3
5195,760,0.479,8,7,6
5196,541,4.617,52,26,5
5197,629,0.231,8,8,2
5198,558,0.134,9,6,2
5199,806,1.063,11,11,7
5200,549,3.351,17,15,10
5201,585,0.903,54,7,2
5202,694,1.905,14,13,6
5203,483,0.825,27,13,2
5204,599,4.131,16,12,12
5205,883,0.424,8,7,7
5206,340,25.845,44,36,31
5207,831,32.0,66,61,22
5208,295,0.097,6,6,3
5209,208,0.592,25,16,2
5210,371,0.201,5,5,5
5211,693,0.107,5,5,3
5212,655,0.251,26,10,3
5213,244,1.011,20,11,3
5214,142,0.501,11,7,4
5215,879,0.218,16,7,2
5216,120,0.64,34,6,3
5217,690,0.474,13,8,7
5218,114,0.069,5,5,2
5219,838,32.0,58,37,29
5220,808,0.114,5,5,3
5221,635,4.205,36,15,10
5222,624,7.375,26,16,14
5223,553,1.154,22,7,5
5224,461,0.077,5,5,2
5225,908,0.677,29,10,5
5226,331,7.909,28,21,15
5227,662,1.753,22,16,4
5228,153,2.243,25,24,4
5229,188,0.062,5,5,3
5230,572,0.269,9,8,7
5231,950,3.505,23,19,7
5232,458,0.672,82,11,2
5233,517,0.026,5,5,3
5234,184,0.188,5,5,4
5235,786,1.13,27,10,9
5236,817,32.0,69,59,16
5237,382,2.141,19,12,11
5238,711,0.211,19,6,2
5239,741,10.308,51,31,7
5240,887,0.154,5,5,4
5241,444,7.038,22,15,15
5242,885,14.482,35,20,12
5243,399,0.448,8,7,5
5244,764,0.689,20,14,9
5245,276,32.0,88,33,31
5246,666,1.351,29,9,9
5247,951,0.096,6,5,5
5248,522,0.041,5,5,4
5249,541,0.619,16,7,5
5250,291,32.0,83,80,61
5251,875,4.794,32,11,11
5252,745,0.086,5,5,2
5253,342,1.937,25,16,13
5254,197,0.75,14,9,8
5255,789,0.993,14,14,14
5256,792,0.389,11,6,5
5257,704,0.093,9,7,6
5258,145,0.06,11,10,2
5259,317,0.688,13,12,4
5260,572,0.367,16,9,7
5261,704,32.0,69,58,31
5262,795,0.139,5,5,3
5263,616,1.277,12,11,11
5264,292,8.309,51,36,7
5265,972,0.067,5,5,4
5266,747,0.113,5,5,4
5267,121,2.059,18,10,10
5268,876,1.816,14,10,8
5269,486,0.078,5,5,5
5270,939,0.535,20,5,5
5271,331,0.713,12,10,10
5272,350,2.913,40,15,14
5273,423,5.063,38,11,8
5274,726,1.711,45,11,8
5275,124,1.19,40,16,2
5276,790,1.034,25,19,8
5277,294,5.035,22,15,14
5278,330,0.564,8,7,7
5279,136,4.242,29,14,9
5280,812,0.705,33,6,3
5281,123,1.157,20,11,8
5282,684,0.042,14,5,2
5283,649,0.255,6,6,4
5284,326,0.941,20,13,4
5285,541,1.673,24,12,3
5286,393,3.603,19,11,10
5287,981,0.105,6,5,2
5288,451,1.173,38,7,4
5289,103,3.355,23,15,8
5290,174,1.121,12,9,6
5291,286,2.661,26,9,9
5292,742,0.224,10,6,2
5293,299,4.243,27,20,5
5294,809,1.234,54,7,6
5295,478,0.067,5,5,3
5296,231,15.563,38,24,13
5297,120,2.174,16,12,10
5298,374,8.665,30,19,8
5299,230,0.026,5,5,2
5300,739,2.795,25,20,4
5301,763,21.255,44,23,21
5302,164,0.432,10,7,6
5303,726,4.769,29,28,4
5304,370,0.292,7,7,4
5305,237,0.011,5,5,2
5306,517,0.096,6,5,5
5307,868,0.812,16,9,6
5308,480,32.0,68,62,33
5309,291,0.407,7,6,5
5310,736,20.128,52,15,15
5311,183,0.854,15,14,5
5312,542,5.319,34,24,6
5313,802,0.989,26,13,3
5314,806,0.406,16,9,3
5315,563,2.055,18,17,10
5316,774,5.499,22,21,12
5317,765,0.38,13,7,7
5318,587,32.0,34,34,15
5319,518,12.44,34,24,22
5320,917,28.405,43,37,34
5321,752,6.556,28,15,8
5322,589,0.044,7,5,2
5323,577,7.217,67,36,3
5324,198,0.389,12,7,3
5325,615,0.144,5,5,4
5326,629,0.097,6,6,3
5327,404,1.283,32,7,5
5328,466,0.019,5,5,2
5329,322,30.673,35,34,19
5330,410,1.717,21,10,9
5331,774,23.11,47,44,20
5332,871,2.171,41,27,6
5333,748,0.869,18,10,6
5334,374,0.086,5,5,2
5335,446,0.257,13,12,7
5336,786,0.065,6,5,3
5337,929,0.534,10,9,3
5338,684,0.588,21,8,3
5339,517,0.17,5,5,5
5340,687,1.419,69,11,9
5341,600,16.26,50,36,20
5342,552,0.094,5,5,4
5343,408,1.366,30,24,5
5344,813,6.553,64,24,16
5345,668,0.244,10,7,6
5346,901,32.0,77,62,17
5347,468,0.158,5,5,4
5348,750,2.366,36,24,6
5349,350,0.492,29,5,5
5350,677,2.571,32,12,7
5351,239,0.55,27,8,3
5352,921,1.271,14,8,7
5353,270,26.823,42,26,16
5354,837,0.629,15,10,8
5355,109,0.297,10,6,3
5356,508,3.688,16,15,8
5357,139,0.109,13,9,2
5358,636,9.679,37,28,13
5359,737,0.058,5,5,2
5360,823,2.392,31,23,7
5361,614,0.098,13,9,2
5362,251,0.946,26,13,3
5363,931,0.329,12,10,4
5364,869,1.04,31,9,3
5365,647,0.124,5,5,5
5366,533,3.002,35,8,8
5367,100,0.127,8,7,2
5368,550,3.678,46,17,3
5369,562,0.178,11,5,2
5370,120,32.0,44,33,28
5371,556,9.426,47,16,7
5372,332,0.137,7,6,2
5373,181,0.386,14,13,5
5374,443,32.0,101,26,22
5375,609,0.58,22,8,3
5376,152,0.096,6,6,3
5377,886,32.0,49,33,29
5378,766,0.153,34,5,2
5379,573,2.053,20,18,13
5380,270,3.69,27,18,4
5381,246,0.205,7,5,5
5382,957,0.13,15,13,2
5383,115,32.0,50,48,33
5384,126,0.137,6,6,3
5385,561,0.844,16,14,9
5386,396,0.704,13,6,5
5387,913,0.134,6,6,5
5388,353,0.221,20,9,6
5389,118,0.612,16,16,6
5390,756,0.207,11,5,2
5391,551,22.865,24,23,22
5392,773,0.215,7,6,5
5393,784,32.0,86,82,29
5394,352,0.873,17,13,2
5395,959,8.897,25,15,12
5396,726,31.166,37,29,27
5397,781,1.308,18,7,7
5398,462,0.401,27,5,2
5399,781,1.381,62,5,5
5400,348,0.119,5,5,3
5401,793,0.622,16,8,7
5402,247,32.0,51,41,18
5403,669,32.0,50,33,29
5404,369,0.095,5,5,3
5405,577,0.111,5,5,5
5406,690,0.151,5,5,4
5407,154,0.297,14,7,3
5408,915,0.215,16,6,2
5409,583,1.16,22,18,2
5410,564,0.065,5,5,2
5411,336,0.045,5,5,3
5412,708,0.553,19,11,7
5413,214,0.178,5,5,4
5414,847,2.629,39,8,5
5415,336,0.02,5,5,3
5416,367,0.556,19,9,8
5417,963,0.161,6,5,3
5418,974,0.025,6,6,2
5419,144,0.158,18,5,2
5420,645,0.125,9,7,3
5421,940,32.0,37,37,16
5422,174,0.06,5,5,3
5423,769,0.289,34,6,4
5424,681,0.426,9,5,5
5425,789,0.323,6,6,5
5426,148,0.049,5,5,5
5427,805,32.0,57,49,30
5428,746,9.493,23,19,15
5429,831,0.082,6,6,5
5430,972,0.077,5,5,4
5431,154,1.49,19,12,11
5432,270,32.0,99,59,36
5433,838,0.098,5,5,4
5434,408,0.188,5,5,4
5435,870,3.583,21,19,8
5436,668,2.013,12,12,12
5437,785,32.0,55,45,29
5438,306,0.419,19,9,6
5439,738,0.044,5,5,2
5440,376,0.5,26,5,4
5441,349,0.678,7,7,7
5442,137,0.067,5,5,5
5443,617,4.21,26,22,13
5444,748,0.098,5,5,3
5445,369,5.916,49,18,6
5446,115,0.118,5,5,3
5447,715,0.62,14,14,12
5448,122,0.014,5,5,2
5449,850,32.0,45,38,13
5450,116,2.657,74,7,5
5451,769,0.635,18,8,8
5452,418,0.055,5,5,2
5453,584,0.033,5,5,2
5454,408,26.075,53,34,16
5455,638,0.401,13,12,2
5456,272,28.744,48,24,17
5457,127,0.092,5,5,2
5458,446,0.399,23,7,4
5459,887,32.0,55,48,34
